(
  (1126.001 0.0)
  (1127.001 0.0)
  (1128.001 0.0)
  (1129.001 0.0)
  (1130.001 0.0)
  (1131.001 0.0)
  (1132.001 0.0)
  (1133.001 0.0)
  (1134.001 0.0)
  (1135.001 0.0)
  (1136.001 0.0)
  (1137.001 0.0)
  (1138.001 0.0)
  (1139.001 0.0)
  (1140.001 0.0)
  (1141.001 0.0)
  (1142.001 0.0)
  (1143.001 0.0)
  (1144.001 0.0)
  (1145.001 0.0)
  (1146.001 0.0)
  (1147.001 0.0)
  (1148.001 0.0)
  (1149.001 0.0)
  (1150.001 0.0)
  (1151.001 0.0)
  (1152.001 0.0)
  (1153.001 0.0)
  (1154.001 0.0)
  (1155.001 0.0)
  (1156.001 0.0)
  (1157.001 0.0)
  (1158.001 0.0)
  (1159.001 0.0)
  (1160.001 0.0)
  (1161.001 0.0)
  (1162.001 0.0)
  (1163.001 0.0)
  (1164.001 0.0)
  (1165.001 0.0)
  (1166.001 0.0)
  (1167.001 0.0)
  (1168.001 0.0)
  (1169.001 0.0)
  (1170.001 0.0)
  (1171.001 0.0)
  (1172.001 0.0)
  (1173.001 0.0)
  (1174.001 0.0)
  (1175.001 0.0)
  (1176.001 0.0)
  (1177.001 0.0)
  (1178.001 0.0)
  (1179.001 0.0)
  (1180.001 0.0)
  (1181.001 0.0)
  (1182.001 0.0)
  (1183.001 0.0)
  (1184.001 0.0)
  (1185.001 0.0)
  (1186.001 0.0)
  (1187.001 0.0)
  (1188.001 0.0)
  (1189.001 0.0)
  (1190.001 0.0)
  (1191.001 0.0)
  (1192.001 0.0)
  (1193.001 0.0)
  (1194.001 0.0)
  (1195.001 0.0)
  (1196.001 0.0)
  (1197.001 0.0)
  (1198.001 0.0)
  (1199.001 0.0)
  (1200.0 0.0)
)
